tweet_id,favorite_count,retweet_count,retweet_status,url
868552278524837888,10539,2240,Original tweet,https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi
867900495410671616,24964,4439,Original tweet,https://t.co/JMhDNv5wXZ
867774946302451713,35179,7788,Original tweet,https://t.co/ZYg3NZGICa
867421006826221569,16755,2697,Original tweet,https://t.co/XZlZKd73go
867072653475098625,0,135,Original tweet,https://t.co/nRCdq4g9gG
867051520902168576,33420,8425,Original tweet,https://t.co/M5Rz0R8SIQ
866816280283807744,0,32883,Original tweet,https://t.co/wk7T…
866720684873056260,20888,5168,Original tweet,https://t.co/Q8mVwWN3f4
866686824827068416,20070,3727,Original tweet,https://t.co/9b9J46E86Z
866450705531457537,106827,32883,Original tweet,https://t.co/wk7TfysWHr
866334964761202691,54720,15546,Original tweet,https://t.co/W86h5dgR6c
866094527597207552,0,8952,Original tweet,https://t.co/ORiK…
865718153858494464,26640,6008,Original tweet,https://t.co/pozUoHLkGg
865359393868664832,27530,5384,Original tweet,https://t.co/g20EmqK7vc
865006731092295680,29063,8209,Original tweet,https://t.co/LbkG5CiM7o
864873206498414592,33651,9361,Original tweet,https://t.co/wr3xsjeCIR
864279568663928832,15195,3266,Original tweet,https://t.co/S2HdmFFPck
864197398364647424,31459,9616,Original tweet,https://t.co/cPq9fYvkzr
863907417377173506,21477,4441,Original tweet,https://t.co/ht47njyZ64
863553081350529029,15935,4489,Original tweet,https://t.co/tordvmaaop
863471782782697472,0,2687,Original tweet,https://…
863432100342583297,24829,5664,Original tweet,https://t.co/fGQUzR8w3H
863427515083354112,2363,105,Original tweet,0
863079547188785154,9094,1195,Original tweet,https://t.co/lVU5GyNFen
863062471531167744,8945,2687,Original tweet,https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt
862831371563274240,20011,5457,Original tweet,https://t.co/ixOFQ1tfqE
862722525377298433,17779,3809,Original tweet,https://t.co/Eme9Uar6v2
862457590147678208,21492,5388,Original tweet,https://t.co/jvSNASweNb
862096992088072192,66437,21840,Original tweet,https://t.co/nvZyyrp0kd
861769973181624320,0,37911,Original tweet,https://t.co/f1h2Fsalv9
861383897657036800,37744,11528,Original tweet,https://t.co/QFRlbZw4Z1
861288531465048066,18032,4479,Original tweet,https://t.co/SqKJPwbQ2g
861005113778896900,17538,4119,Original tweet,https://t.co/jH6EN9cEn6
860981674716409858,0,2334,Original tweet,https://t…
860924035999428608,0,882,Original tweet,https://t.co/6n8hzNihJ9
860563773140209665,7878,2334,Original tweet,https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt
860524505164394496,24678,5698,Original tweet,https://t.co/C2zHcNIu4I
860276583193509888,19154,3745,Original tweet,https://t.co/xJo6S2sfsN
860184849394610176,17474,6295,Original tweet,https://t.co/upRYxG4KbG
860177593139703809,0,33421,Original tweet,https://t.c…
859924526012018688,20021,4349,Original tweet,https://t.co/g8vpXFzw29
859851578198683649,16105,3780,Original tweet,https://t.co/BqSttrTuIl
859607811541651456,19476,1704,Original tweet,https://t.co/BArWupFAn0
859196978902773760,75193,25661,Original tweet,https://t.co/g2nSyGenG9
859074603037188101,35553,14740,Original tweet,https://t.co/gEsymGTXCT
858860390427611136,0,8805,Original tweet,…
858843525470990336,16304,3771,Original tweet,https://t.co/cUeDMlHJbq
858471635011153920,22640,5271,Original tweet,https://t.co/8jOC4zhNxy
858107933456039936,16524,3154,Original tweet,https://t.co/QXA4sCXSDF
857989990357356544,16952,2812,Original tweet,https://t.co/sOl7cFaP5X
857746408056729600,36021,11524,Original tweet,https://t.co/7IFn3rkJai
857393404942143489,6236,1785,Original tweet,https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV
857263160327368704,21041,4934,Original tweet,https://t.co/e3U4NReleC
857214891891077121,242,20,Original tweet,0
857062103051644929,0,183,Original tweet,https://t.co/…
857029823797047296,19910,4364,Original tweet,https://t.co/uMH5CLjXJu
856602993587888130,0,11633,Original tweet,…
856543823941562368,17135,3131,Original tweet,https://t.co/Bh9DtLhIBO
856526610513747968,12446,2068,Original tweet,https://t.co/p1hBHCmWnA
856330835276025856,0,731,Original tweet,h
856288084350160898,545,17,Original tweet,0
856282028240666624,29086,6841,Original tweet,https://t.co/GUefqUmZv8
855862651834028034,320,27,Original tweet,h
855860136149123072,4407,1058,Original tweet,0
855857698524602368,12498,2313,Original tweet,https://t.co/sb73bV5Y7S
855851453814013952,47844,19196,Original tweet,https://t.co/cMhq16isel
855818117272018944,28056,5943,Original tweet,https://t.co/5BEjzT2Tth
855459453768019968,31657,8987,Original tweet,https://t.co/Xc7uj1C64x
855245323840757760,0,6568,Original tweet,…
855138241867124737,0,50,Original tweet,…
854732716440526848,24188,6690,Original tweet,https://t.co/nJztIEON5s
854482394044301312,31131,7608,Original tweet,https://t.co/AL4Ahm1Rm5
854365224396361728,20046,5159,Original tweet,https://t.co/mdaQhhfpv6
854120357044912130,33911,8285,Original tweet,https://t.co/oBL7LEJEzR
854010172552949760,17169,3433,Original tweet,https://t.co/TXdT3tmuYk
853760880890318849,30414,6403,Original tweet,https://t.co/yT4vw8y77x
853639147608842240,37198,11265,Original tweet,https://t.co/wiQZIsaWUe
853299958564483072,16508,3928,Original tweet,https://t.co/EX9Z3EXlVP
852936405516943360,0,2243,Original tweet,https://t…
852912242202992640,9658,2037,Original tweet,https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U
852672615818899456,15939,2388,Original tweet,https://t.co/VlyBzOXHEW
852553447878664193,17492,3885,Original tweet,https://t.co/ArnxkyD2kC
852311364735569921,35325,10961,Original tweet,https://t.co/2d370P0OEg
852226086759018497,21378,7570,Original tweet,https://t.co/NP5JW8LnmW
852189679701164033,12217,1741,Original tweet,https://t.co/jrFzScKWEG
851953902622658560,0,10706,Original tweet,https://t.co/xo7FZFIAao
851861385021730816,0,23,Original tweet,https://t.co/bO0rThDlXI
851591660324737024,17300,3819,Original tweet,https://t.co/BMtfCmNbnS
851464819735769094,25944,7855,Original tweet,https://t.co/E4a0R9my1M
851224888060895234,22090,6350,Original tweet,https://t.co/iHYfZdz444
850753642995093505,33348,10352,Original tweet,https://t.co/hLQ2Ilg2uN
850380195714523136,13994,2915,Original tweet,https://t.co/FXZQtBcnTO
850333567704068097,3647,367,Original tweet,S
850145622816686080,17519,4244,Original tweet,https://t.co/PCX25VV78l
850019790995546112,21944,5459,Original tweet,https://t.co/ecb3LvExde
849776966551130114,32390,8404,Original tweet,https://t.co/TCMC90mSOT
849668094696017920,0,5513,Original tweet,https…
849412302885593088,17039,3487,Original tweet,https://t.co/Uq3ChFgWA3
849336543269576704,12240,2101,Original tweet,https://t.co/jqPk1BZ6xu
849051919805034497,32617,7396,Original tweet,https://t.co/r6GjO6MbZz
848690551926992896,27104,4826,Original tweet,https://t.co/UOE79zb6VU
848324959059550208,20229,4037,Original tweet,https://t.co/1pSqUbLQ5Z
848213670039564288,8834,832,Original tweet,t
848212111729840128,17618,3444,Original tweet,https://t.co/DkOBbwulw1
847978865427394560,0,3652,Original tweet,https://t.c…
847971574464610304,0,482,Original tweet,https://t.co/0bYtoL7Wwt
847962785489326080,25296,5730,Original tweet,https://t.co/rcDs5LkiSj
847842811428974592,5935,1522,Original tweet,https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798
847617282490613760,7558,468,Original tweet,0
847606175596138505,20208,3774,Original tweet,https://t.co/WTPBWT6Ux1
847251039262605312,22036,4800,Original tweet,https://t.co/zhbRIZQgnq
847157206088847362,21588,6572,Original tweet,https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r
847116187444137987,23108,3583,Original tweet,https://t.co/EeeErAbso0
846874817362120707,21685,4404,Original tweet,https://t.co/P7PBGqrKSe
846514051647705089,48410,13076,Original tweet,https://t.co/cFAasDXauK
846505985330044928,15304,3492,Original tweet,https://t.co/GJ8rozumsy
846153765933735936,34394,10226,Original tweet,https://t.co/a0CkS5ExFR
846139713627017216,33188,10972,Original tweet,https://t.co/4ctgpGcqAd
846042936437604353,17256,3224,Original tweet,https://t.co/0hLkztpiOW
845812042753855489,31737,9894,Original tweet,https://t.co/TLNexlqzXP
845677943972139009,27154,5365,Original tweet,https://t.co/z30iQLiXNo
845459076796616705,0,15071,Original tweet,https://…
845397057150107648,8241,2072,Original tweet,https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o
845306882940190720,25225,6039,Original tweet,https://t.co/7mPCF4ZwEk
845098359547420673,0,8640,Original tweet,https://t…
844979544864018432,14738,2909,Original tweet,https://t.co/a5OaJeRl9B
844973813909606400,16361,3617,Original tweet,https://t.co/B1iBuSq3hr
844704788403113984,42022,11633,Original tweet,https://t.co/2RYiLGHuPN
844580511645339650,17871,3533,Original tweet,https://t.co/gAzPqT7uyk
844223788422217728,14753,2450,Original tweet,https://t.co/H38HB6rBTx
843981021012017153,16327,3285,Original tweet,https://t.co/Gu5wHx3CBd
843856843873095681,23211,5220,Original tweet,https://t.co/f5C5l5wa0e
843604394117681152,18310,3081,Original tweet,https://t.co/wHUElL84RC
843235543001513987,23315,6852,Original tweet,https://t.co/DKwp2ByMsL
842892208864923648,0,56625,Original tweet,https://t.co/DkBYaCAg2d
842846295480000512,16440,4023,Original tweet,https://t.co/nFpNgCWWYs
842765311967449089,7321,1439,Original tweet,https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l
842535590457499648,19637,3937,Original tweet,https://t.co/Tf0rh9ZgZe
842163532590374912,26569,6568,Original tweet,https://t.co/o6E0hB3xZl
842115215311396866,15204,3386,Original tweet,https://t.co/iDK4OyQJoy
841833993020538882,0,17504,Original tweet,https://t.co/btzf1zTDeQ
841680585030541313,27854,8748,Original tweet,https://t.co/qUOijSlPnj
841439858740625411,13755,4168,Original tweet,https://t.co/SVNMdFqKDL
841320156043304961,21402,6080,Original tweet,https://t.co/cEORXhwZ5K
841314665196081154,17305,5312,Original tweet,https://t.co/9lVAqDEvZ5
841077006473256960,24926,5991,Original tweet,https://t.co/XKJrmO4fAQ
840761248237133825,0,1972,Original tweet,https:/…
840728873075638272,0,18285,Original tweet,https://…
840698636975636481,197,3,Original tweet,n
840696689258311684,13377,1116,Original tweet,https://t.co/2gclc1MNr7
840632337062862849,9761,1972,Original tweet,https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o
840370681858686976,17918,5146,Original tweet,https://t.co/76iL7JUQdG
840268004936019968,20950,6497,Original tweet,https://t.co/8Wsr6b4RjE
839990271299457024,14640,2597,Original tweet,https://t.co/r7W1NbkOtr
839549326359670784,29957,8805,Original tweet,https://t.co/GuxEXTdnMu
839290600511926273,0,158,Original tweet,https://t.co/act3duiqbL
839239871831150596,29684,7422,Original tweet,https://t.co/JEXB9RwBmm
838952994649550848,21289,4505,Original tweet,https://t.co/ngAxYLVYHP
838921590096166913,12183,2357,Original tweet,https://t.co/oXVu9pNZZv
838916489579200512,0,38,Original tweet,https://t.co/6UCGFczlOI
838831947270979586,0,12643,Original tweet,https:…
838561493054533637,11892,1504,Original tweet,https://t.co/0av1PEehFI
838476387338051585,24664,5484,Original tweet,https://t.co/51FXNuouHI
838201503651401729,0,11525,Original tweet,https://t.co/EM…
838150277551247360,1824,370,Original tweet,0
838085839343206401,150,0,Original tweet,0
838083903487373313,19183,3582,Original tweet,https://t.co/meUc8jufAO
837820167694528512,37277,8952,Original tweet,https://t.co/ORiK6jlgdH
837482249356513284,4204,495,Original tweet,https://t.co/Z3LAaV2pKz
837471256429613056,13967,2631,Original tweet,https://t.co/u51tzXSVi3
837366284874571778,23074,6005,Original tweet,https://t.co/uNmxbL2lns
837110210464448512,17480,2731,Original tweet,https://t.co/7pUjwe8X6B
837012587749474308,0,88,Original tweet,https://t.co/rHLoU5gS30
836989968035819520,13879,2610,Original tweet,https://t.co/beWUzGVKRM
836753516572119041,21029,5237,Original tweet,https://t.co/GZmNEdyoJY
836677758902222849,13782,2522,Original tweet,https://t.co/fGAPAsxjKs
836648853927522308,0,626,Original tweet,…
836397794269200385,0,31314,Original tweet,https:/…
836380477523124226,16037,3337,Original tweet,https://t.co/W4KffrdX3Q
836260088725786625,23177,4850,Original tweet,https://t.co/gA2GECjiQD
836001077879255040,20924,4935,Original tweet,https://t.co/uRdKlFArQE
835685285446955009,0,9327,Original tweet,https://t.co/…
835574547218894849,19447,4121,Original tweet,https://t.co/cVQEnUQd8q
835536468978302976,0,1939,Original tweet,https://…
835309094223372289,0,24013,Original tweet,https://t.co/dsv4xAtfv7
835297930240217089,17847,3381,Original tweet,https://t.co/1U0z6r5LSO
835264098648616962,8503,1939,Original tweet,https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU
835246439529840640,2259,83,Original tweet,o
835172783151792128,28552,6516,Original tweet,https://t.co/8fX2VkExnL
835152434251116546,24574,3443,Original tweet,https://t.co/YbEJPkg4Ag
834931633769889797,11838,1878,Original tweet,https://t.co/jTe7Y6P0HK
834786237630337024,22943,6159,Original tweet,https://t.co/3FIqvumEXE
834574053763584002,14993,2882,Original tweet,https://t.co/UtEVnQ1ZPg
834477809192075265,0,12224,Original tweet,…
834458053273591808,10512,1899,Original tweet,https://t.co/8ZOZS2FSJe
834209720923721728,22594,5476,Original tweet,https://t.co/FaeinVjzTZ
834167344700198914,17194,4130,Original tweet,https://t.co/o3bhLguymB
834089966724603904,10971,2427,Original tweet,https://t.co/ffIH2WxwF0
834086379323871233,14296,2512,Original tweet,https://t.co/5KmXPIGgAG
833863086058651648,14661,2729,Original tweet,https://t.co/HDloTYilWZ
833826103416520705,16728,3904,Original tweet,https://t.co/WTzhtfevKY
833732339549220864,0,251,Original tweet,…
833722901757046785,22585,3636,Original tweet,https://t.co/w1MQWO2PET
833479644947025920,16258,2357,Original tweet,https://t.co/YGeSpyN8Gu
833124694597443584,22133,5513,Original tweet,https://t.co/zD97KYFaFa
832998151111966721,14549,2522,Original tweet,https://t.co/QX1h0oqMz0
832769181346996225,0,43,Original tweet,https://t.co/zFEfMTaHqU
832757312314028032,18423,4127,Original tweet,https://t.co/On7muWnWSQ
832682457690300417,13017,3368,Original tweet,https://t.co/8YlD5lxPbQ
832645525019123713,3195,594,Original tweet,https://t.co/dp5h9bCwU7
832636094638288896,17379,3220,Original tweet,https://t.co/Y4DZx2UWsr
832397543355072512,13126,2548,Original tweet,https://t.co/nqAJGCHKEt
832369877331693569,18792,3652,Original tweet,https://t.co/Dhdx5HnQ4d
832273440279240704,12385,2673,Original tweet,https://t.co/SHAb1wHjMz
832215909146226688,0,7069,Original tweet,https://t.co/yBO5wu…
832215726631055365,0,10723,Original tweet,https://t.co/rLHGx3VAF3
832088576586297345,72,3,Original tweet,5
832040443403784192,0,11131,Original tweet,https://t.co/guDkLrX8zV
832032802820481025,13887,4746,Original tweet,https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M
831939777352105988,26404,7031,Original tweet,https://t.co/k9bzgyVdUT
831926988323639298,369,39,Original tweet,0
831911600680497154,30380,7458,Original tweet,https://t.co/l38R6IZNNg
831670449226514432,11469,2059,Original tweet,https://t.co/u6p4LxzHKg
831650051525054464,7908,2243,Original tweet,https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO
831552930092285952,9872,2632,Original tweet,https://t.co/BCbmFYLrse
831322785565769729,10042,1744,Original tweet,https://t.co/Xc0gyovCtK
831315979191906304,7117,1264,Original tweet,https://t.co/jd6lYhfdH4
831309418084069378,12819,2786,Original tweet,https://t.co/ghqMfxxa4V
831262627380748289,13066,2350,Original tweet,https://t.co/zqR5XKMpuY
830956169170665475,8735,1735,Original tweet,https://t.co/X4vNEzAod5
830583320585068544,73397,19297,Original tweet,https://t.co/SATN4If5H5
830173239259324417,0,6554,Original tweet,…
830097400375152640,10804,3455,Original tweet,https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW
829878982036299777,0,5757,Original tweet,https://t.co/QV5nx6otZR
829861396166877184,13441,2243,Original tweet,https://t.co/xeudgDXmTU
829501995190984704,34913,12224,Original tweet,https://t.co/Xw9JbJHTul
829449946868879360,11519,2329,Original tweet,https://t.co/fmRS43mWQB
829374341691346946,38074,10706,Original tweet,https://t.co/xo7FZFIAao
829141528400556032,26952,8530,Original tweet,https://t.co/rHwfySggqR
829011960981237760,58302,18627,Original tweet,https://t.co/U50RlRw4is
828801551087042563,0,3901,Original tweet,https…
828770345708580865,28085,6746,Original tweet,https://t.co/AqPTHYUBFz
828708714936930305,40241,12882,Original tweet,https://t.co/vst2SEVJO3
828650029636317184,10467,1544,Original tweet,https://t.co/bZ4axuH6OK
828409743546925057,6898,1305,Original tweet,https://t.co/ZH5CvRlCxt
828408677031882754,8398,1477,Original tweet,https://t.co/7WFLKli2T3
828381636999917570,13864,2554,Original tweet,https://t.co/iCk7zstRA9
828376505180889089,8112,1216,Original tweet,https://t.co/HKBVZqXFNR
828372645993398273,13756,3344,Original tweet,https://t.co/JcTuUcyYNS
828361771580813312,2408,195,Original tweet,n
828046555563323392,12923,3260,Original tweet,https://t.co/O37z4jaMG9
828011680017821696,11411,2451,Original tweet,https://t.co/rkhCFfDtxB
827933404142436356,22180,5987,Original tweet,https://t.co/j8D3PQJvpJ
827653905312006145,16983,3433,Original tweet,https://t.co/eAA8lratd3
827600520311402496,8143,1082,Original tweet,https://t.co/vrppizPGdb
827324948884643840,17523,3510,Original tweet,https://t.co/UU3KqQF5n5
827228250799742977,0,13517,Original tweet,https://…
827199976799354881,11659,2579,Original tweet,https://t.co/UkyQibIBzZ
826958653328592898,23767,5757,Original tweet,https://t.co/QV5nx6otZR
826848821049180160,40325,11878,Original tweet,https://t.co/WS0Gha8vRh
826615380357632002,0,4521,Original tweet,https:/…
826598799820865537,5637,292,Original tweet,g
826598365270007810,11117,2709,Original tweet,https://t.co/YprN62Z74I
826476773533745153,20275,4821,Original tweet,https://t.co/YIV8sw8xkh
826240494070030336,14614,2965,Original tweet,https://t.co/srXL2s868C
826204788643753985,5361,1075,Original tweet,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX
826115272272650244,17299,3599,Original tweet,https://t.co/6gHoGah9nm
825876512159186944,11525,2146,Original tweet,https://t.co/feNwTq12S5
825829644528148480,14025,2848,Original tweet,https://t.co/YimNdkZrhM
825535076884762624,56413,19669,Original tweet,https://t.co/6ao80wIpV1
825147591692263424,20181,5244,Original tweet,https://t.co/AyBEmx56MD
825120256414846976,0,1483,Original tweet,https:/…
825026590719483904,7020,1483,Original tweet,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc
824796380199809024,0,6288,Original tweet,https://t.co/ivPWhspN3E
824775126675836928,16508,4069,Original tweet,https://t.co/F0VWg2GztI
824663926340194305,11113,1993,Original tweet,https://t.co/A5Mx4h1FSM
824325613288833024,12999,11848,Original tweet,https://t.co/wBmc7OaGvS
824297048279236611,16625,4463,Original tweet,https://t.co/EmJbG0skLt
824025158776213504,5255,679,Original tweet,https://t.co/50qq2DItPW
823939628516474880,11755,3123,Original tweet,https://t.co/m0hrATIEyw
823719002937630720,0,12953,Original tweet,https://t.co/T7Jr4Gw4sC
823699002998870016,13826,2772,Original tweet,https://t.co/yCydYURYEL
823581115634085888,14376,3031,Original tweet,https://t.co/6F5Rrp472U
823333489516937216,777,31,Original tweet,0
823322678127919110,17437,4637,Original tweet,https://t.co/stkJ377KK7
823269594223824897,0,11421,Original tweet,https://t.co/rLi83ZyCL5
822975315408461824,19139,3958,Original tweet,https://t.co/yUM8jYStuG
822872901745569793,132810,48265,Original tweet,https://t.co/nTz3FtorBc
822859134160621569,14576,2622,Original tweet,https://t.co/SSQE06XClS
822647212903690241,0,7390,Original tweet,https://t.co/liJGwMp17E
822610361945911296,16327,3423,Original tweet,https://t.co/mcagPeENIh
822489057087389700,20083,7390,Original tweet,https://t.co/liJGwMp17E
822462944365645825,31800,17209,Original tweet,https://t.co/M3hZGadUuO
822244816520155136,38832,11421,Original tweet,https://t.co/rLi83ZyCL5
822163064745328640,0,5571,Original tweet,https:…
821886076407029760,12582,2692,Original tweet,https://t.co/djMep7mGkV
821813639212650496,0,3839,Original tweet,https://t.co/mH0IOyFdIG
821765923262631936,9317,1899,Original tweet,https://t.co/maDNMETA52
821522889702862852,8871,2030,Original tweet,https://t.co/IzcaR3Nqyn
821421320206483457,0,6470,Original tweet,https://t.co…
821407182352777218,13075,5053,Original tweet,https://t.co/Xn5AQtiqzG
821153421864615936,280,10,Original tweet,e
821149554670182400,9718,2320,Original tweet,https://t.co/r8DxA8DYJ2
821107785811234820,10645,2487,Original tweet,https://t.co/8SiwKDlRcl
821044531881721856,14021,2636,Original tweet,https://t.co/bryVdNaRcu
820837357901512704,0,7733,Original tweet,https://t.co/ii5eNX5…
820749716845686786,34984,11525,Original tweet,https://t.co/EMq8Ud6Ze1
820690176645140481,13518,3716,Original tweet,https://t.co/NIYC820tmd
820494788566847489,0,648,Original tweet,https://t…
820446719150292993,0,2980,Original tweet,https://t.co/pbKOesr8Tg
820314633777061888,3706,648,Original tweet,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE
820078625395449857,21979,7246,Original tweet,https://t.co/wJZlpGFEbD
820013781606658049,0,1369,Original tweet,https://…
819952236453363712,5927,1369,Original tweet,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb
819924195358416896,14305,5607,Original tweet,https://t.co/XdRNXNYD4E
819711362133872643,14916,3604,Original tweet,https://t.co/m5fYxrO3IU
819588359383371776,10606,2271,Original tweet,https://t.co/52cItP0vIO
819347104292290561,8008,1383,Original tweet,https://t.co/8rUL99bX4W
819238181065359361,2550,462,Original tweet,https://t.co/MefMAZX2uv
819227688460238848,25652,7733,Original tweet,https://t.co/ii5eNX5LJT
819015337530290176,0,42228,Original tweet,https://t.co/AdPKrI8BZ1
819015331746349057,0,21794,Original tweet,https://t.co/YOC1fHFCSb
819006400881917954,49960,21794,Original tweet,https://t.co/YOC1fHFCSb
819004803107983360,95450,42228,Original tweet,https://t.co/AdPKrI8BZ1
818646164899774465,0,24069,Original tweet,https://t.co/hfi264QwYM
818627210458333184,24597,8564,Original tweet,https://t.co/I7bkhxBxUG
818614493328580609,10971,2982,Original tweet,https://t.co/FOF0hBDxP8
818588835076603904,0,7126,Original tweet,https://t.co/nBJ5RE4yHb
818536468981415936,12127,2873,Original tweet,https://t.co/6fSVcn9HAU
818307523543449600,0,9366,Original tweet,https://t.co/LIhmM7i…
818259473185828864,12197,2621,Original tweet,https://t.co/rnkvT2kvib
818145370475810820,13671,3014,Original tweet,https://t.co/JlPug12E5Z
817908911860748288,5356,906,Original tweet,https://t.co/bbuKxk0fM8
817827839487737858,57622,31314,Original tweet,https://t.co/q2BgNIi3OA
817777686764523521,11901,3084,Original tweet,https://t.co/m7isZrOBX7
817536400337801217,13105,3505,Original tweet,https://t.co/jQUdvtdYMu
817502432452313088,0,3917,Original tweet,https:/…
817423860136083457,38260,17504,Original tweet,https://t.co/btzf1zTDeQ
817415592588222464,6267,1131,Original tweet,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2
817181837579653120,0,9907,Original tweet,https://t.co/MiMKtsLN6k
817171292965273600,9690,2326,Original tweet,https://t.co/56uBP28eqw
817120970343411712,13367,3011,Original tweet,https://t.co/kCLgD8687T
817056546584727552,9517,1927,Original tweet,https://t.co/r6SLVN2VUH
816829038950027264,0,5496,Original tweet,https://t.co/dgvTPZ9tgI
816816676327063552,11071,2361,Original tweet,https://t.co/dVVavqpeF9
816697700272001025,10905,2545,Original tweet,https://t.co/WFt82XLyEF
816450570814898180,33961,9366,Original tweet,https://t.co/LIhmM7i70k
816336735214911488,9564,2269,Original tweet,https://t.co/nuJxtmlLcY
816091915477250048,9927,2500,Original tweet,https://t.co/tlfuZ25IMi
816062466425819140,0,1207,Original tweet,https://…
816014286006976512,0,6154,Original tweet,https://t.co/ghyT4Ubk1r
815990720817401858,5545,1207,Original tweet,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p
815966073409433600,25057,9907,Original tweet,https://t.co/MiMKtsLN6k
815745968457060357,0,4797,Original tweet,…
815736392542261248,10937,2625,Original tweet,https://t.co/gd9UlLOCQ0
815639385530101762,9161,1918,Original tweet,https://t.co/bLZuOh9sKy
815390420867969024,11467,4407,Original tweet,https://t.co/9njRxyUd5L
814986499976527872,8485,1505,Original tweet,https://t.co/01vpuRDXQ8
814638523311648768,12511,3130,Original tweet,https://t.co/0LdNjoiNbv
814578408554463233,0,6750,Original tweet,https:/…
814530161257443328,9629,2156,Original tweet,https://t.co/IOdgfnSE9G
814153002265309185,32000,10080,Original tweet,https://t.co/YIJo7X7K9J
813944609378369540,0,3732,Original tweet,https://t.co/aI7umZHIq7
813910438903693312,10342,2194,Original tweet,https://t.co/z1VRj1cYZf
813812741911748608,40402,16267,Original tweet,https://t.co/uBnQTNEeGg
813800681631023104,9300,2060,Original tweet,https://t.co/OuaVvVkwJ1
813217897535406080,20783,8476,Original tweet,https://t.co/DVYIZOnO81
813202720496779264,10192,2090,Original tweet,https://t.co/cD967DjnIn
813187593374461952,22085,5096,Original tweet,https://t.co/rvSANEsQZJ
813172488309972993,10384,2236,Original tweet,https://t.co/bxGwkJa2kE
813157409116065792,8588,2557,Original tweet,https://t.co/hwhCbhCjnV
813142292504645637,9361,2728,Original tweet,https://t.co/KK4XQK9SPi
813130366689148928,4968,513,Original tweet,0
813127251579564032,13242,3652,Original tweet,https://t.co/BzITyGw3JA
813112105746448384,11515,3225,Original tweet,https://t.co/zfdaGZlweq
813096984823349248,11694,4207,Original tweet,https://t.co/soNL00XWVu
813081950185472002,10989,3220,Original tweet,https://t.co/PjulYEXTvg
813066809284972545,8865,2276,Original tweet,https://t.co/syuTXARdtN
813051746834595840,23337,8503,Original tweet,https://t.co/AIMF8ouzvl
812781120811126785,8380,2191,Original tweet,https://t.co/lXFM1l22bG
812747805718642688,0,8067,Original tweet,https://t.c…
812709060537683968,7373,1665,Original tweet,https://t.co/AbBDuGZUpp
812503143955202048,6787,1424,Original tweet,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1
812466873996607488,8900,2231,Original tweet,https://t.co/BAJrfPvtux
812372279581671427,15224,4252,Original tweet,https://t.co/gCnAeL2mvT
811985624773361665,8102,1647,Original tweet,https://t.co/sIB5C6FDop
811744202451197953,8429,1884,Original tweet,https://t.co/TZkiQZqwA6
811647686436880384,6215,872,Original tweet,0
811627233043480576,14265,3650,Original tweet,https://t.co/IU8S0n4oxn
811386762094317568,23302,7444,Original tweet,https://t.co/aAUXzoxaBy
810984652412424192,5927,1655,Original tweet,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx
810896069567610880,10093,2090,Original tweet,https://t.co/zW1o0W4AYV
810657578271330305,12192,3057,Original tweet,https://t.co/MXd0AGDsRJ
810284430598270976,39640,13369,Original tweet,https://t.co/9p6ECXJMMu
810254108431155201,16380,3901,Original tweet,https://t.co/DrsrQkEfnb
809920764300447744,17250,4521,Original tweet,https://t.co/HIraYS1Bzo
809808892968534016,0,5711,Original tweet,https://t.co/xIfrsMNLBR
809448704142938112,7727,1696,Original tweet,https://t.co/EMdnCugNbo
809220051211603969,22246,6554,Original tweet,https://t.co/wHu15q2Q6p
809084759137812480,14685,4046,Original tweet,https://t.co/nadm8yWZ4h
808838249661788160,11271,3536,Original tweet,https://t.co/Zrrcw29o13
808733504066486276,8784,2509,Original tweet,https://t.co/xQfrbNK3HD
808501579447930884,12595,3007,Original tweet,https://t.co/SQhyqrr8px
808344865868283904,47281,24069,Original tweet,https://t.co/hfi264QwYM
808134635716833280,0,6961,Original tweet,https://t.co/R6wJyC2Tey
808106460588765185,9701,2525,Original tweet,https://t.co/ANBpEYHaho
808001312164028416,14015,4098,Original tweet,https://t.co/O9iGgvfuzl
